	GT1	GT10	GT11	GT12	GT13	GT14	GT15	GT16	GT17	GT18	GT2	GT3	GT4	GT5	GT6	GT7	GT8	GT9	HHM1	HHM10	HHM11	HHM12	HHM13	HHM14	HHM15	HHM16	HHM17	HHM18	HHM2	HHM3	HHM4	HHM5	HHM6	HHM7	HHM8	HHM9
ASV_3143	32	0	0	7	0	8	0	1	0	0	0	0	0	4	0	0	6	1	0	2	0	0	0	25	0	2	2	25	0	0	0	16	0	0	0	1
ASV_3150	0	11	0	18	44	7	0	1	0	0	0	0	0	4	0	0	6	6	0	14	0	0	0	0	0	3	18	0	0	0	0	0	0	0	0	0
ASV_3184	12	2	0	23	3	13	0	4	0	0	0	0	0	2	0	0	1	14	0	1	0	0	0	9	0	6	12	12	0	0	0	15	0	0	0	3
ASV_3244	5	2	0	3	41	0	0	0	0	0	0	0	0	23	0	0	3	10	0	4	0	0	0	3	0	27	4	4	0	0	0	2	0	0	0	1
ASV_3534	0	1	0	6	26	1	0	0	0	0	0	0	0	14	0	0	29	5	0	42	0	0	0	0	0	4	2	1	0	0	0	0	0	0	0	1
ASV_3621	42	0	0	5	0	4	0	3	0	0	0	0	0	0	0	0	12	9	0	1	0	0	0	10	0	31	1	4	0	0	0	3	0	0	0	7
ASV_3627	2	15	0	9	1	3	0	16	0	0	0	0	0	27	0	0	17	0	0	22	0	0	0	0	0	6	1	2	0	0	0	2	0	0	0	9
ASV_4099	9	3	0	19	17	17	0	4	0	0	0	0	0	5	0	0	9	7	0	2	0	0	0	6	0	7	15	7	0	0	0	4	0	0	0	1
ASV_4837	3	3	0	13	2	34	0	0	0	0	0	0	0	3	0	0	4	4	0	0	0	0	0	1	0	2	0	9	0	0	0	54	0	0	0	0
ASV_16834	8	6	0	10	3	6	0	0	0	0	0	0	0	14	0	0	5	16	0	10	0	0	0	7	0	22	9	8	0	0	0	7	0	0	0	0
ASV_25003	14	4	0	24	0	10	0	6	0	0	0	0	0	19	0	0	9	1	0	5	0	0	0	10	0	8	4	12	0	0	0	3	0	0	0	2
ASV_2824	1	1	0	3	56	5	0	0	0	0	0	0	0	1	0	0	13	6	0	5	0	0	0	2	0	6	13	0	0	0	0	19	0	0	0	0
ASV_3036	8	0	0	89	12	4	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	7	1	1	0	0	0	0	0	0	0	0
ASV_3071	29	2	0	2	0	6	0	23	0	0	0	0	0	2	0	0	3	3	0	0	0	0	0	13	0	12	3	15	0	0	0	5	0	0	0	13
ASV_3095	12	5	0	17	0	14	0	3	0	0	0	0	0	6	0	0	6	7	0	0	0	0	0	8	0	31	3	6	0	0	0	9	0	0	0	4
ASV_3190	9	1	0	77	0	4	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	1	0	8	4	14	0	0	0	1	0	0	0	3
ASV_3293	7	3	0	24	4	14	0	4	0	0	0	0	0	2	0	0	8	14	0	1	0	0	0	7	0	9	3	19	0	0	0	8	0	0	0	4
ASV_3850	26	0	0	1	0	1	0	17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	12	0	3	7	20	0	0	0	5	0	0	0	36
ASV_4093	5	16	0	3	2	1	0	56	0	0	0	0	0	2	0	0	14	5	0	1	0	0	0	4	0	2	0	1	0	0	0	1	0	0	0	18
ASV_5046	12	10	0	1	0	0	0	10	0	0	0	0	0	73	0	0	14	0	0	4	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1
ASV_24641	5	4	0	9	0	1	0	3	0	0	0	0	0	10	0	0	4	0	0	1	0	0	0	3	0	5	8	26	0	0	0	33	0	0	0	18
ASV_2994	4	5	0	5	32	7	0	30	0	0	0	0	0	8	0	0	1	17	0	2	0	0	0	3	0	13	3	0	0	0	0	0	0	0	0	0
ASV_2999	5	14	0	19	25	3	0	3	0	0	0	0	0	7	0	0	4	14	0	1	0	0	0	0	0	28	3	1	0	0	0	3	0	0	0	0
ASV_3001	1	4	0	79	0	3	0	1	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	16	0	12	1	3	0	0	0	1	0	0	0	4
ASV_3148	1	3	0	7	6	0	0	11	0	0	0	0	0	4	0	0	1	5	0	1	0	0	0	0	0	1	3	32	0	0	0	35	0	0	0	20
ASV_3187	13	1	0	17	0	9	0	5	0	0	0	0	0	9	0	0	4	5	0	1	0	0	0	18	0	12	7	18	0	0	0	8	0	0	0	3
ASV_3338	15	0	0	29	2	1	0	8	0	0	0	0	0	5	0	0	1	34	0	1	0	0	0	7	0	5	9	8	0	0	0	4	0	0	0	1
ASV_3372	0	0	0	8	57	8	0	0	0	0	0	0	0	3	0	0	13	15	0	2	0	0	0	0	0	13	10	0	0	0	0	0	0	0	0	1
ASV_3392	0	6	0	19	21	24	0	9	0	0	0	0	0	1	0	0	10	5	0	2	0	0	0	0	0	16	16	0	0	0	0	0	0	0	0	1
ASV_3469	0	3	0	15	22	18	0	0	0	0	0	0	0	7	0	0	17	10	0	15	0	0	0	1	0	4	17	0	0	0	0	1	0	0	0	0
ASV_3470	3	2	0	21	16	12	0	1	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	6	0	5	22	5	0	0	0	28	0	0	0	2
ASV_3733	3	4	0	1	1	9	0	5	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	15	0	0	0	86	0	0	0	1
ASV_3866	0	28	0	3	32	9	0	0	0	0	0	0	0	2	0	0	5	8	0	7	0	0	0	2	0	10	18	0	0	0	0	0	0	0	0	6
ASV_3912	3	11	0	3	4	3	0	75	0	0	0	0	0	2	0	0	2	1	0	2	0	0	0	5	0	3	4	6	0	0	0	0	0	0	0	6
ASV_3979	2	31	0	6	19	0	0	4	0	0	0	0	0	18	0	0	21	9	0	1	0	0	0	0	0	11	2	0	0	0	0	0	0	0	0	6
ASV_4744	19	6	0	14	1	16	0	2	0	0	0	0	0	14	0	0	4	0	0	2	0	0	0	26	0	15	3	4	0	0	0	3	0	0	0	1
ASV_5019	9	8	0	23	1	9	0	6	0	0	0	0	0	10	0	0	7	5	0	2	0	0	0	10	0	16	8	4	0	0	0	0	0	0	0	12
ASV_2956	28	3	0	5	0	0	0	1	0	0	0	0	0	4	0	0	8	6	0	4	0	0	0	31	0	4	1	7	0	0	0	1	0	0	0	26
ASV_2957	1	12	0	17	30	19	0	0	0	0	0	0	0	1	0	0	11	1	0	7	0	0	0	0	0	14	9	1	0	0	0	6	0	0	0	0
ASV_3062	15	4	0	1	1	2	0	36	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	14	0	2	0	7	0	0	0	0	0	0	0	41
ASV_3287	1	7	0	11	33	15	0	3	0	0	0	0	0	10	0	0	3	12	0	8	0	0	0	2	0	8	11	1	0	0	0	2	0	0	0	2
ASV_3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	128
ASV_3384	24	3	0	11	0	9	0	3	0	0	0	0	0	6	0	0	3	8	0	3	0	0	0	23	0	5	3	8	0	0	0	3	0	0	0	17
ASV_3425	12	3	0	0	0	1	0	3	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	0	0	0	88
ASV_3465	19	10	0	22	10	9	0	2	0	0	0	0	0	4	0	0	0	15	0	4	0	0	0	8	0	4	11	7	0	0	0	2	0	0	0	2
ASV_3516	1	5	0	14	14	14	0	15	0	0	0	0	0	7	0	0	12	27	0	3	0	0	0	1	0	6	3	2	0	0	0	1	0	0	0	4
ASV_3566	0	28	0	0	22	2	0	4	0	0	0	0	0	5	0	0	36	4	0	18	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	3
ASV_3827	0	1	0	10	31	9	0	0	0	0	0	0	0	3	0	0	15	5	0	23	0	0	0	1	0	17	5	4	0	0	0	4	0	0	0	1
ASV_4030	1	11	0	5	0	6	0	12	0	0	0	0	0	10	0	0	5	14	0	2	0	0	0	1	0	4	0	1	0	0	0	6	0	0	0	51
ASV_4034	44	3	0	0	0	0	0	3	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	46	0	4	0	7	0	0	0	6	0	0	0	12
ASV_4175	5	19	0	3	16	6	0	38	0	0	0	0	0	5	0	0	4	6	0	3	0	0	0	0	0	0	20	3	0	0	0	0	0	0	0	1
ASV_4649	25	0	0	21	4	10	0	0	0	0	0	0	0	5	0	0	0	9	0	0	0	0	0	9	0	8	9	20	0	0	0	3	0	0	0	6
ASV_5866	10	9	0	4	2	3	0	39	0	0	0	0	0	6	0	0	2	8	0	3	0	0	0	12	0	5	1	3	0	0	0	1	0	0	0	21
ASV_9319	1	26	0	3	44	3	0	2	0	0	0	0	0	6	0	0	14	0	0	9	0	0	0	2	0	6	4	3	0	0	0	5	0	0	0	1
ASV_3122	0	1	0	4	21	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	66	2	0	0	0	25	0	0	0	0
ASV_3149	0	7	0	6	28	10	0	25	0	0	0	0	0	5	0	0	3	2	0	2	0	0	0	1	0	2	24	0	0	0	0	13	0	0	0	0
ASV_3239	1	4	0	21	37	8	0	1	0	0	0	0	0	13	0	0	12	1	0	14	0	0	0	0	0	3	9	2	0	0	0	2	0	0	0	0
ASV_3296	28	1	0	8	1	22	0	2	0	0	0	0	0	7	0	0	9	8	0	5	0	0	0	8	0	9	1	9	0	0	0	4	0	0	0	6
ASV_3332	25	2	0	12	0	6	0	2	0	0	0	0	0	1	0	0	3	12	0	1	0	0	0	13	0	30	1	12	0	0	0	0	0	0	0	8
ASV_3423	1	6	0	8	13	7	0	2	0	0	0	0	0	32	0	0	15	18	0	12	0	0	0	1	0	3	4	4	0	0	0	1	0	0	0	1
ASV_3429	0	5	0	0	49	3	0	0	0	0	0	0	0	2	0	0	7	6	0	3	0	0	0	0	0	11	42	0	0	0	0	0	0	0	0	0
ASV_3662	12	4	0	8	2	1	0	22	0	0	0	0	0	5	0	0	7	21	0	7	0	0	0	16	0	5	5	9	0	0	0	0	0	0	0	4
ASV_3663	17	3	0	2	6	10	0	23	0	0	0	0	0	7	0	0	10	3	0	5	0	0	0	7	0	4	12	6	0	0	0	4	0	0	0	9
ASV_3786	8	9	0	34	1	8	0	8	0	0	0	0	0	15	0	0	5	0	0	11	0	0	0	18	0	3	1	2	0	0	0	0	0	0	0	5
ASV_3925	2	5	0	3	9	1	0	57	0	0	0	0	0	2	0	0	14	9	0	9	0	0	0	2	0	4	4	1	0	0	0	2	0	0	0	4
ASV_3977	20	7	0	9	0	3	0	8	0	0	0	0	0	27	0	0	3	0	0	2	0	0	0	15	0	8	10	3	0	0	0	1	0	0	0	12
ASV_4035	8	0	0	23	1	14	0	3	0	0	0	0	0	9	0	0	14	3	0	9	0	0	0	2	0	20	9	7	0	0	0	5	0	0	0	1
ASV_4180	1	2	0	4	0	0	0	6	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	1	2	12	0	0	0	46	0	0	0	48
ASV_4570	18	0	0	15	13	8	0	0	0	0	0	0	0	5	0	0	12	12	0	1	0	0	0	8	0	4	14	7	0	0	0	7	0	0	0	4
ASV_4756	0	11	0	19	20	2	0	10	0	0	0	0	0	12	0	0	9	4	0	11	0	0	0	0	0	12	6	5	0	0	0	1	0	0	0	6
ASV_5124	2	16	0	24	5	13	0	7	0	0	0	0	0	8	0	0	13	10	0	7	0	0	0	2	0	3	10	2	0	0	0	3	0	0	0	3
ASV_24755	34	1	0	7	0	8	0	7	0	0	0	0	0	3	0	0	3	8	0	0	0	0	0	25	0	4	0	8	0	0	0	7	0	0	0	12
ASV_3079	0	2	0	8	24	7	0	1	0	0	0	0	0	12	0	0	3	29	0	5	0	0	0	0	0	15	14	1	0	0	0	6	0	0	0	0
ASV_3099	4	2	0	19	7	14	0	12	0	0	0	0	0	3	0	0	3	14	0	6	0	0	0	2	0	5	3	10	0	0	0	2	0	0	0	21
ASV_3100	15	1	0	9	5	12	0	3	0	0	0	0	0	4	0	0	3	14	0	3	0	0	0	17	0	5	2	20	0	0	0	9	0	0	0	5
ASV_3248	0	3	0	31	21	22	0	1	0	0	0	0	0	5	0	0	4	17	0	1	0	0	0	0	0	16	2	0	0	0	0	3	0	0	0	1
ASV_3249	0	9	0	4	11	45	0	0	0	0	0	0	0	2	0	0	22	0	0	5	0	0	0	0	0	17	8	0	0	0	0	4	0	0	0	0
ASV_3561	1	0	0	20	1	5	0	6	0	0	0	0	0	6	0	0	7	1	0	2	0	0	0	2	0	2	3	38	0	0	0	21	0	0	0	12
ASV_3763	1	0	0	19	39	25	0	1	0	0	0	0	0	0	0	0	0	29	0	2	0	0	0	0	0	5	4	1	0	0	0	0	0	0	0	1
ASV_3869	0	2	0	6	13	21	0	1	0	0	0	0	0	2	0	0	9	2	0	17	0	0	0	0	0	21	15	4	0	0	0	14	0	0	0	0
ASV_4580	0	16	0	16	18	11	0	0	0	0	0	0	0	6	0	0	14	5	0	14	0	0	0	0	0	8	16	0	0	0	0	2	0	0	0	1
ASV_5416	7	9	0	25	4	16	0	8	0	0	0	0	0	8	0	0	7	10	0	6	0	0	0	1	0	7	9	6	0	0	0	3	0	0	0	1
ASV_8537	5	11	0	1	0	3	0	45	0	0	0	0	0	8	0	0	10	5	0	9	0	0	0	3	0	6	7	3	0	0	0	0	0	0	0	11
ASV_2998	7	0	0	18	1	1	0	1	0	0	0	0	0	9	0	0	3	0	0	1	0	0	0	7	0	13	1	49	0	0	0	9	0	0	0	6
ASV_3004	0	3	0	3	65	19	0	0	0	0	0	0	0	2	0	0	1	5	0	7	0	0	0	1	0	4	15	0	0	0	0	0	0	0	0	1
ASV_3326	15	2	0	13	4	6	0	0	0	0	0	0	0	13	0	0	5	14	0	8	0	0	0	9	0	12	9	5	0	0	0	9	0	0	0	2
ASV_3565	1	3	0	8	8	15	0	1	0	0	0	0	0	27	0	0	9	4	0	3	0	0	0	0	0	6	38	0	0	0	0	2	0	0	0	1
ASV_3863	0	8	0	11	12	9	0	8	0	0	0	0	0	16	0	0	3	13	0	17	0	0	0	1	0	15	11	0	0	0	0	0	0	0	0	2
ASV_3920	7	1	0	36	0	16	0	8	0	0	0	0	0	8	0	0	2	8	0	1	0	0	0	5	0	9	3	11	0	0	0	9	0	0	0	2
ASV_4010	0	2	0	12	3	32	0	17	0	0	0	0	0	9	0	0	3	12	0	4	0	0	0	2	0	8	1	2	0	0	0	6	0	0	0	13
ASV_4096	6	0	0	4	7	3	0	6	0	0	0	0	0	9	0	0	6	22	0	10	0	0	0	9	0	5	19	2	0	0	0	14	0	0	0	4
ASV_4343	1	1	0	11	5	34	0	0	0	0	0	0	0	5	0	0	8	12	0	6	0	0	0	3	0	8	13	4	0	0	0	13	0	0	0	2
ASV_5605	4	2	0	8	24	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	9	0	53	7	11	0	0	0	1	0	0	0	1
ASV_6030	0	25	0	3	16	14	0	0	0	0	0	0	0	9	0	0	29	1	0	2	0	0	0	0	0	8	7	0	0	0	0	12	0	0	0	0
ASV_2830	0	4	0	24	3	15	0	16	0	0	0	0	0	5	0	0	6	9	0	5	0	0	0	0	0	31	6	0	0	0	0	1	0	0	0	0
ASV_3091	0	0	0	7	18	13	0	1	0	0	0	0	0	10	0	0	8	29	0	8	0	0	0	0	0	17	14	0	0	0	0	0	0	0	0	0
ASV_3185	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	5	0	9	0	0	0	1	0	0	0	2
ASV_3191	2	16	0	4	0	3	0	4	0	0	0	0	0	3	0	0	2	7	0	7	0	0	0	2	0	2	3	0	0	0	0	0	0	0	0	70
ASV_3193	4	0	0	18	3	13	0	1	0	0	0	0	0	8	0	0	1	5	0	7	0	0	0	9	0	14	26	10	0	0	0	5	0	0	0	1
ASV_3327	59	10	0	4	0	7	0	13	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	11	0	1	2	8	0	0	0	1	0	0	0	1
ASV_3342	1	7	0	12	0	8	0	15	0	0	0	0	0	26	0	0	11	10	0	15	0	0	0	3	0	11	4	0	0	0	0	0	0	0	0	2
ASV_3385	5	3	0	10	6	18	0	2	0	0	0	0	0	3	0	0	2	42	0	0	0	0	0	2	0	23	4	2	0	0	0	2	0	0	0	1
ASV_3414	0	0	0	9	34	22	0	1	0	0	0	0	0	6	0	0	21	2	0	2	0	0	0	0	0	21	5	0	0	0	0	0	0	0	0	2
ASV_3468	1	2	0	9	23	4	0	4	0	0	0	0	0	17	0	0	12	29	0	6	0	0	0	0	0	3	15	0	0	0	0	0	0	0	0	0
ASV_3510	3	6	0	4	2	7	0	3	0	0	0	0	0	20	0	0	11	42	0	7	0	0	0	0	0	5	2	5	0	0	0	1	0	0	0	7
ASV_3868	2	2	0	48	1	12	0	2	0	0	0	0	0	6	0	0	8	1	0	1	0	0	0	3	0	23	11	4	0	0	0	0	0	0	0	1
ASV_4044	14	3	0	5	1	5	0	22	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	5	0	8	3	22	0	0	0	2	0	0	0	30
ASV_4156	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	15	0	0	0	2	0	0	0	7
ASV_4251	14	0	0	12	25	8	0	0	0	0	0	0	0	7	0	0	7	9	0	3	0	0	0	4	0	15	7	1	0	0	0	11	0	0	0	2
ASV_7419	3	1	0	15	7	9	0	35	0	0	0	0	0	15	0	0	6	0	0	8	0	0	0	9	0	4	1	2	0	0	0	4	0	0	0	6
ASV_2683	11	13	0	11	0	0	0	5	0	0	0	0	0	7	0	0	3	1	0	4	0	0	0	5	0	27	5	22	0	0	0	0	0	0	0	10
ASV_3180	5	8	0	6	3	9	0	28	0	0	0	0	0	18	0	0	2	4	0	2	0	0	0	13	0	9	2	8	0	0	0	0	0	0	0	7
ASV_3202	1	11	0	5	38	5	0	0	0	0	0	0	0	6	0	0	14	6	0	12	0	0	0	2	0	13	7	1	0	0	0	1	0	0	0	2
ASV_3298	0	2	0	3	5	12	0	1	0	0	0	0	0	6	0	0	14	15	0	6	0	0	0	0	0	3	55	0	0	0	0	2	0	0	0	0
ASV_3331	13	0	0	16	3	12	0	8	0	0	0	0	0	3	0	0	3	16	0	8	0	0	0	9	0	10	6	10	0	0	0	3	0	0	0	4
ASV_3374	0	1	0	11	16	13	0	2	0	0	0	0	0	4	0	0	5	10	0	14	0	0	0	1	0	3	10	0	0	0	0	34	0	0	0	0
ASV_3568	0	96	0	0	5	1	0	0	0	0	0	0	0	1	0	0	9	0	0	1	0	0	0	0	0	6	4	0	0	0	0	1	0	0	0	0
ASV_3625	2	4	0	15	9	5	0	6	0	0	0	0	0	11	0	0	1	43	0	0	0	0	0	0	0	4	9	6	0	0	0	0	0	0	0	9
ASV_3672	7	4	0	8	10	12	0	0	0	0	0	0	0	10	0	0	3	24	0	12	0	0	0	9	0	12	9	2	0	0	0	0	0	0	0	2
ASV_3675	26	1	0	8	2	2	0	3	0	0	0	0	0	4	0	0	3	4	0	2	0	0	0	20	0	6	2	10	0	0	0	11	0	0	0	20
ASV_3725	14	2	0	3	9	12	0	1	0	0	0	0	0	8	0	0	5	4	0	9	0	0	0	10	0	7	26	7	0	0	0	2	0	0	0	5
ASV_3773	17	2	0	3	3	2	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	0	0	1	10	0	0	0	0	0	0	0	40
ASV_3918	2	0	0	29	11	6	0	0	0	0	0	0	0	9	0	0	15	7	0	7	0	0	0	6	0	8	11	7	0	0	0	5	0	0	0	1
ASV_4257	0	104	0	5	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
ASV_4487	0	7	0	2	31	25	0	0	0	0	0	0	0	3	0	0	8	0	0	3	0	0	0	0	0	33	5	2	0	0	0	3	0	0	0	2
ASV_4943	1	6	0	15	17	7	0	14	0	0	0	0	0	7	0	0	10	18	0	5	0	0	0	0	0	6	6	5	0	0	0	1	0	0	0	6
ASV_20027	4	0	0	10	4	2	0	4	0	0	0	0	0	1	0	0	0	7	0	2	0	0	0	0	0	3	27	27	0	0	0	21	0	0	0	11
ASV_24826	25	4	0	13	13	8	0	0	0	0	0	0	0	3	0	0	7	1	0	3	0	0	0	13	0	9	6	7	0	0	0	10	0	0	0	1
ASV_3061	15	0	0	18	0	41	0	1	0	0	0	0	0	1	0	0	2	11	0	0	0	0	0	7	0	4	2	14	0	0	0	7	0	0	0	0
ASV_3137	17	5	0	16	2	1	0	2	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	19	0	16	0	28	0	0	0	6	0	0	0	2
ASV_3241	1	9	0	4	27	6	0	0	0	0	0	0	0	26	0	0	11	5	0	8	0	0	0	0	0	6	18	0	0	0	0	1	0	0	0	1
ASV_3329	12	4	0	17	1	6	0	3	0	0	0	0	0	2	0	0	1	4	0	0	0	0	0	12	0	19	6	22	0	0	0	10	0	0	0	4
ASV_3536	0	0	0	11	34	4	0	0	0	0	0	0	0	3	0	0	16	12	0	1	0	0	0	0	0	11	31	0	0	0	0	0	0	0	0	0
ASV_3616	19	3	0	10	0	12	0	1	0	0	0	0	0	5	0	0	3	0	0	8	0	0	0	24	0	9	4	22	0	0	0	2	0	0	0	1
ASV_3632	0	3	0	44	1	2	0	9	0	0	0	0	0	9	0	0	11	18	0	2	0	0	0	1	0	14	4	4	0	0	0	1	0	0	0	0
ASV_3848	1	6	0	2	11	11	0	4	0	0	0	0	0	25	0	0	23	6	0	22	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	6
ASV_3968	4	9	0	7	1	1	0	22	0	0	0	0	0	17	0	0	9	0	0	1	0	0	0	11	0	1	0	16	0	0	0	3	0	0	0	21
ASV_4196	0	55	0	1	9	2	0	1	0	0	0	0	0	5	0	0	10	6	0	16	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	3
ASV_4452	0	6	0	6	7	11	0	0	0	0	0	0	0	8	0	0	53	7	0	9	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0
ASV_4470	6	4	0	3	15	8	0	3	0	0	0	0	0	17	0	0	13	22	0	10	0	0	0	1	0	10	9	0	0	0	0	0	0	0	0	2
ASV_5134	0	10	0	9	14	7	0	6	0	0	0	0	0	9	0	0	10	5	0	13	0	0	0	0	0	6	25	7	0	0	0	0	0	0	0	2
ASV_5503	4	30	0	0	15	8	0	0	0	0	0	0	0	6	0	0	10	6	0	5	0	0	0	1	0	20	3	0	0	0	0	8	0	0	0	7
ASV_6533	5	1	0	16	11	21	0	0	0	0	0	0	0	4	0	0	0	27	0	0	0	0	0	8	0	18	11	0	0	0	0	1	0	0	0	0
ASV_3074	16	2	0	9	1	2	0	1	0	0	0	0	0	4	0	0	2	6	0	5	0	0	0	14	0	2	12	26	0	0	0	10	0	0	0	10
ASV_3502	13	5	0	7	1	5	0	22	0	0	0	0	0	4	0	0	1	3	0	2	0	0	0	14	0	15	0	15	0	0	0	3	0	0	0	12
ASV_3503	6	0	0	4	2	11	0	0	0	0	0	0	0	4	0	0	3	0	0	3	0	0	0	10	0	23	4	28	0	0	0	23	0	0	0	1
ASV_3505	27	1	0	2	0	7	0	12	0	0	0	0	0	4	0	0	6	10	0	0	0	0	0	10	0	14	6	7	0	0	0	3	0	0	0	13
ASV_3790	12	2	0	16	2	3	0	26	0	0	0	0	0	6	0	0	0	12	0	4	0	0	0	23	0	4	1	6	0	0	0	1	0	0	0	4
ASV_3849	2	6	0	14	0	2	0	22	0	0	0	0	0	43	0	0	8	8	0	2	0	0	0	0	0	9	2	0	0	0	0	2	0	0	0	2
ASV_3975	12	8	0	8	4	5	0	28	0	0	0	0	0	3	0	0	0	4	0	1	0	0	0	15	0	14	1	6	0	0	0	1	0	0	0	12
ASV_4038	1	0	0	8	38	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	2	53	10	0	0	0	0	0	0	0	1
ASV_5119	15	8	0	2	2	0	0	30	0	0	0	0	0	1	0	0	6	1	0	4	0	0	0	10	0	2	4	7	0	0	0	4	0	0	0	26
ASV_10921	25	1	0	23	7	4	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	9	0	13	3	23	0	0	0	5	0	0	0	4
ASV_15904	3	1	0	4	2	2	0	36	0	0	0	0	0	1	0	0	5	3	0	1	0	0	0	4	0	1	0	7	0	0	0	30	0	0	0	21
ASV_3135	34	0	0	9	3	5	0	1	0	0	0	0	0	2	0	0	2	8	0	1	0	0	0	21	0	5	3	14	0	0	0	12	0	0	0	1
ASV_3289	6	0	0	16	1	21	0	0	0	0	0	0	0	1	0	0	3	14	0	1	0	0	0	2	0	32	16	1	0	0	0	7	0	0	0	0
ASV_3424	18	2	0	11	2	6	0	0	0	0	0	0	0	5	0	0	8	26	0	10	0	0	0	5	0	1	18	6	0	0	0	3	0	0	0	0
ASV_3431	0	2	0	0	0	2	0	0	0	0	0	0	0	12	0	0	57	1	0	44	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ASV_3449	0	2	0	13	6	7	0	4	0	0	0	0	0	9	0	0	25	5	0	25	0	0	0	0	0	10	14	0	0	0	0	1	0	0	0	0
ASV_3617	17	0	0	5	3	0	0	0	0	0	0	0	0	4	0	0	3	14	0	1	0	0	0	9	0	29	18	9	0	0	0	9	0	0	0	0
ASV_3659	22	3	0	2	0	1	0	8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	23	0	9	3	19	0	0	0	0	0	0	0	28
ASV_3825	5	0	0	1	55	16	0	5	0	0	0	0	0	0	0	0	4	12	0	1	0	0	0	4	0	8	2	0	0	0	0	0	0	0	0	8
ASV_4037	3	7	0	16	16	4	0	5	0	0	0	0	0	33	0	0	3	10	0	5	0	0	0	2	0	9	2	1	0	0	0	3	0	0	0	2
ASV_4112	15	10	0	14	11	12	0	1	0	0	0	0	0	12	0	0	1	11	0	6	0	0	0	10	0	6	1	2	0	0	0	2	0	0	0	7
ASV_4188	0	7	0	10	17	6	0	0	0	0	0	0	0	7	0	0	3	9	0	7	0	0	0	0	0	3	50	0	0	0	0	0	0	0	0	2
ASV_4403	2	9	0	10	15	8	0	3	0	0	0	0	0	17	0	0	6	8	0	20	0	0	0	0	0	6	12	1	0	0	0	1	0	0	0	3
ASV_4642	11	5	0	7	0	1	0	24	0	0	0	0	0	12	0	0	9	10	0	1	0	0	0	13	0	5	4	3	0	0	0	1	0	0	0	15
ASV_20008	9	8	0	10	1	4	0	40	0	0	0	0	0	5	0	0	5	0	0	3	0	0	0	10	0	9	1	2	0	0	0	3	0	0	0	10
ASV_3037	10	3	0	19	22	9	0	3	0	0	0	0	0	21	0	0	2	3	0	11	0	0	0	7	0	2	3	3	0	0	0	1	0	0	0	1
ASV_3295	14	0	0	23	10	2	0	3	0	0	0	0	0	3	0	0	10	5	0	4	0	0	0	4	0	18	11	8	0	0	0	1	0	0	0	4
ASV_3337	2	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5	0	7	7	74	0	0	0	12	0	0	0	0
ASV_3422	17	2	0	8	2	5	0	30	0	0	0	0	0	1	0	0	2	3	0	2	0	0	0	17	0	5	8	10	0	0	0	0	0	0	0	8
ASV_3559	1	0	0	21	28	5	0	1	0	0	0	0	0	12	0	0	5	15	0	0	0	0	0	0	0	19	9	0	0	0	0	4	0	0	0	0
ASV_3598	0	1	0	9	15	11	0	1	0	0	0	0	0	6	0	0	13	12	0	21	0	0	0	1	0	18	10	0	0	0	0	2	0	0	0	0
ASV_3615	16	0	0	20	0	16	0	2	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	10	0	16	0	17	0	0	0	15	0	0	0	1
